"x","y","z","interval_no","pause/unpause","data_sample_no","packet_no","App_Interval_no","RunType"
4.2597656,-0.4868164,1.1279297,1,0,146,9,1,4
4.0302734,-0.83984375,0.9863281,1,0,147,9,1,4
3.5771484,-0.9482422,1.0712891,1,0,148,9,1,4
3.383789,-0.91503906,0.9614258,1,0,149,9,1,4
3.2138672,-0.70947266,0.9785156,1,0,150,9,1,4
3.1455078,-0.35351562,0.93847656,1,0,151,9,1,4
2.9970703,-0.08496094,1.0488281,1,0,152,9,1,4
2.675293,0.13183594,1.1508789,1,0,153,9,1,4
2.1279297,0.23730469,1.2768555,1,0,154,9,1,4
1.4121094,0.29736328,1.2529297,1,0,155,9,1,4
0.82128906,0.63134766,1.4941406,1,0,156,9,1,4
0.20751953,0.60839844,1.3852539,1,0,157,9,1,4
-0.3486328,0.080078125,1.0561523,1,0,158,9,1,4
-0.4736328,-0.48095703,1.1279297,1,0,159,9,1,4
-0.63183594,-0.8486328,1.5610352,1,0,160,9,1,4
-0.7392578,-1.0854492,1.612793,1,0,161,9,1,4
-0.7128906,-1.0810547,1.5517578,1,0,162,9,1,4
-0.6694336,-0.78466797,1.6381836,1,0,163,10,1,4
-0.50390625,-0.4555664,1.7475586,1,0,164,10,1,4
-0.35742188,-0.28466797,1.6611328,1,0,165,10,1,4
-0.20263672,-0.10644531,1.3710938,1,0,166,10,1,4
-0.0126953125,0.049316406,1.1391602,1,0,167,10,1,4
0.4819336,0.09082031,1.6235352,1,0,168,10,1,4
0.9604492,0.23535156,2.932129,1,0,169,10,1,4
1.6020508,0.15234375,4.114258,1,0,170,10,1,4
2.0615234,-0.20507812,2.8496094,1,0,171,10,1,4
3.65625,2.4648438,1.4018555,1,0,172,10,1,4
4.159668,3.3295898,0.79052734,1,0,173,10,1,4
4.1499023,-0.7553711,2.7792969,1,0,174,10,1,4
4.8276367,-3.2148438,2.2875977,1,0,175,10,1,4
5.0805664,-3.989746,0.91015625,1,0,176,10,1,4
4.1259766,-2.6391602,1.8652344,1,0,177,10,1,4
4.3774414,-1.2709961,1.5141602,1,0,178,10,1,4
4.310547,0.14111328,1.7758789,1,0,179,10,1,4
4.209961,0.36035156,1.3876953,1,0,180,10,1,4
4.041992,0.6821289,1.1630859,1,0,181,11,1,4
3.850586,0.69628906,0.9511719,1,0,182,11,1,4
3.6855469,0.6191406,1.0371094,1,0,183,11,1,4
3.6333008,0.2890625,1.0610352,1,0,184,11,1,4
3.527832,0.17675781,1.1157227,1,0,185,11,1,4
3.3574219,0.13623047,0.94921875,1,0,186,11,1,4
3.1811523,0.009277344,1.0771484,1,0,187,11,1,4
2.753418,-0.09082031,1.0244141,1,0,188,11,1,4
2.1274414,-0.22998047,1.1572266,1,0,189,11,1,4
1.2910156,-0.52783203,1.4013672,1,0,190,11,1,4
0.31689453,-0.50683594,1.4746094,1,0,191,11,1,4
-0.3046875,-0.10888672,1.5205078,1,0,192,11,1,4
-0.40625,0.10449219,1.1640625,1,0,193,11,1,4
-0.47753906,0.38720703,0.8071289,1,0,194,11,1,4
-0.51220703,0.80615234,1.3398438,1,0,195,11,1,4
-0.453125,1.1625977,1.8310547,1,0,196,11,1,4
-0.63623047,1.4042969,2.1000977,1,0,197,11,1,4
-0.92089844,1.1518555,2.0268555,1,0,198,11,1,4
-0.94189453,0.77734375,1.7871094,1,0,199,12,1,4
-0.6845703,0.25195312,1.5976562,1,0,200,12,1,4
