"x","y","z","interval_no","pause/unpause","data_sample_no","packet_no","App_Interval_no","RunType"
0.4975586,-0.036132812,1.4042969,1,0,213,12,1,4
0.021484375,-0.36914062,1.355957,1,0,214,12,1,4
-0.55615234,-0.81933594,1.4907227,1,0,215,12,1,4
-1.105957,-1.2446289,1.6450195,1,0,216,12,1,4
-1.4296875,-1.5424805,2.0517578,1,0,217,13,1,4
-1.8417969,-1.2382812,2.0009766,1,0,218,13,1,4
-1.7436523,-0.5629883,1.6015625,1,0,219,13,1,4
-1.1274414,0.0146484375,1.2963867,1,0,220,13,1,4
-0.93896484,0.30859375,1.6831055,1,0,221,13,1,4
-0.6928711,0.8076172,1.6401367,1,0,222,13,1,4
-0.5,1.1582031,1.4819336,1,0,223,13,1,4
-0.39013672,1.0556641,1.434082,1,0,224,13,1,4
-0.0126953125,1.0385742,1.4165039,1,0,225,13,1,4
0.36865234,1.2670898,1.5585938,1,0,226,13,1,4
0.17578125,1.0253906,1.7519531,1,0,227,13,1,4
0.23291016,0.014160156,2.9296875,1,0,228,13,1,4
0.038085938,-0.37646484,2.4501953,1,0,229,13,1,4
0.41748047,-0.2685547,1.6791992,1,0,230,13,1,4
0.5883789,-1.0327148,2.9638672,1,0,231,13,1,4
1.7978516,-0.7368164,3.8291016,1,0,232,13,1,4
3.6289062,-0.5522461,4.039551,1,0,233,13,1,4
6.3720703,0.2915039,3.052246,1,0,234,13,1,4
9.813477,1.4423828,3.2441406,1,0,235,14,1,4
4.446289,-1.0004883,2.2885742,1,0,236,14,1,4
2.5805664,-1.6845703,1.5380859,1,0,237,14,1,4
4.527832,-1.6201172,2.1396484,1,0,238,14,1,4
3.6191406,-1.7993164,2.020996,1,0,239,14,1,4
4.2460938,-1.5649414,2.1254883,1,0,240,14,1,4
4.898926,-1.3251953,1.8520508,1,0,241,14,1,4
4.8999023,-1.2788086,1.612793,1,0,242,14,1,4
4.7543945,-1.4199219,1.5532227,1,0,243,14,1,4
4.482422,-1.2124023,1.4365234,1,0,244,14,1,4
4.171875,-0.8959961,1.3442383,1,0,245,14,1,4
3.7485352,-0.54248047,1.3168945,1,0,246,14,1,4
3.3666992,-0.4423828,1.2949219,1,0,247,14,1,4
2.5620117,-0.46679688,1.2802734,1,0,248,14,1,4
1.4599609,-0.49365234,1.2695312,1,0,249,14,1,4
0.5029297,-0.45410156,1.3027344,1,0,250,14,1,4
-0.008300781,-0.26904297,1.4570312,1,0,251,14,1,4
-0.24707031,0.03125,1.6186523,1,0,252,14,1,4
-0.30371094,0.65625,1.8383789,1,0,253,15,1,4
-0.6689453,1.0854492,2.0141602,1,0,254,15,1,4
-0.93310547,1.1591797,2.1264648,1,0,1,15,1,4
-1.1572266,1.2177734,2.0839844,1,0,2,15,1,4
-1.1757812,0.9848633,1.7832031,1,0,3,15,1,4
-1.1689453,0.2915039,1.753418,1,0,4,15,1,4
-1.1054688,-0.33642578,1.6186523,1,0,5,15,1,4
-1.2441406,-0.66308594,1.3994141,1,0,6,15,1,4
-1.0258789,-1.0048828,1.0488281,1,0,7,15,1,4
-0.37353516,-1.1772461,1.2172852,1,0,8,15,1,4
0.11328125,-1.2231445,1.3583984,1,0,9,15,1,4
0.3022461,-1.003418,1.7792969,1,0,10,15,1,4
0.1772461,-0.22949219,2.0761719,1,0,11,15,1,4
-0.21826172,0.025390625,2.7280273,1,0,12,15,1,4
-0.4326172,-0.19042969,2.227539,1,0,13,15,1,4
0.5307617,0.6435547,2.3530273,1,0,14,15,1,4
1.6640625,0.72216797,2.9023438,1,0,15,15,1,4
2.8510742,0.60791016,2.5898438,1,0,16,15,1,4
3.677246,0.4555664,3.3188477,1,0,17,16,1,4
7.595703,0.09375,2.520996,1,0,18,16,1,4
8.804199,1.5058594,2.9189453,1,0,19,16,1,4
7.1899414,1.5688477,2.008789,1,0,20,16,1,4
4.2719727,1.4150391,1.7817383,1,0,21,16,1,4
4.1347656,1.3579102,1.8647461,1,0,22,16,1,4
4.484375,1.5146484,1.8847656,1,0,23,16,1,4
4.904297,1.6660156,1.7592773,1,0,24,16,1,4
5.0561523,1.7163086,1.8266602,1,0,25,16,1,4
4.692383,1.4760742,1.6557617,1,0,26,16,1,4
4.524414,1.2006836,1.6035156,1,0,27,16,1,4
4.2963867,0.84814453,1.5415039,1,0,28,16,1,4
3.7124023,0.4814453,1.4394531,1,0,29,16,1,4
3.190918,0.3515625,1.4404297,1,0,30,16,1,4
2.4716797,0.359375,1.4433594,1,0,31,16,1,4
1.4526367,0.26464844,1.3833008,1,0,32,16,1,4
0.66845703,0.17773438,1.2407227,1,0,33,16,1,4
0.061035156,0.0146484375,1.2807617,1,0,34,16,1,4
-0.63964844,-0.37109375,1.2182617,1,0,35,17,1,4
-0.97314453,-0.87060547,1.2612305,1,0,36,17,1,4
-1.1704102,-1.5292969,1.7416992,1,0,37,17,1,4
-1.8491211,-1.5805664,2.0512695,1,0,38,17,1,4
-1.7919922,-1.0014648,1.9233398,1,0,39,17,1,4
-1.4262695,-0.3642578,1.5722656,1,0,40,17,1,4
-0.82958984,0.09277344,1.6704102,1,0,41,17,1,4
-0.55371094,0.6748047,1.6259766,1,0,42,17,1,4
-0.57470703,1.0932617,1.5029297,1,0,43,17,1,4
-0.56591797,1.2836914,1.1855469,1,0,44,17,1,4
-0.35302734,1.2109375,1.1074219,1,0,45,17,1,4
0.032226562,1.3588867,1.4448242,1,0,46,17,1,4
0.16845703,1.1542969,1.3725586,1,0,47,17,1,4
0.06640625,0.52197266,1.6674805,1,0,48,17,1,4
0.5541992,-0.31396484,2.2270508,1,0,49,17,1,4
1.0083008,-1.0429688,1.9501953,1,0,50,17,1,4
1.1020508,-1.1132812,2.9868164,1,0,51,17,1,4
1.8413086,-1.3945312,3.6235352,1,0,52,17,1,4
2.9765625,-1.2749023,4.4160156,1,0,53,18,1,4
4.4833984,-0.52734375,3.9907227,1,0,54,18,1,4
7.621582,1.2197266,3.25,1,0,55,18,1,4
7.6171875,0.87158203,2.7607422,1,0,56,18,1,4
3.4375,-0.7294922,1.5024414,1,0,57,18,1,4
4.2749023,-1.4316406,2.100586,1,0,58,18,1,4
4.6586914,-2.0249023,2.2407227,1,0,59,18,1,4
3.897461,-2.065918,2.140625,1,0,60,18,1,4
4.379883,-1.9199219,1.9838867,1,0,61,18,1,4
5.2495117,-1.590332,1.9013672,1,0,62,18,1,4
4.748047,-1.3452148,1.5991211,1,0,63,18,1,4
4.300293,-1.2597656,1.4995117,1,0,64,18,1,4
4.1171875,-0.86083984,1.3833008,1,0,65,18,1,4
3.8896484,-0.3330078,1.3984375,1,0,66,18,1,4
3.5527344,-0.09423828,1.4833984,1,0,67,18,1,4
2.8823242,-0.057128906,1.4404297,1,0,68,18,1,4
1.8779297,-0.078125,1.4506836,1,0,69,18,1,4
0.92333984,-0.1694336,1.4404297,1,0,70,18,1,4
0.38623047,0.029296875,1.5297852,1,0,71,19,1,4
-0.12646484,0.36132812,1.6083984,1,0,72,19,1,4
-0.2788086,0.7441406,1.7172852,1,0,73,19,1,4
-0.5336914,0.99560547,1.9692383,1,0,74,19,1,4
-0.95166016,0.95458984,1.9946289,1,0,75,19,1,4
-1.3681641,1.0366211,1.7919922,1,0,76,19,1,4
-1.6616211,0.70654297,1.6733398,1,0,77,19,1,4
-1.4106445,-0.15429688,1.4692383,1,0,78,19,1,4
-1.2460938,-0.8154297,1.3955078,1,0,79,19,1,4
-1.1010742,-1.1123047,1.3896484,1,0,80,19,1,4
-0.7475586,-1.1513672,1.4428711,1,0,81,19,1,4
-0.28759766,-1.1152344,1.4663086,1,0,82,19,1,4
0.0107421875,-0.9692383,1.4819336,1,0,83,19,1,4
-0.11669922,-0.43017578,1.7475586,1,0,84,19,1,4
-0.18310547,-0.016113281,1.7592773,1,0,85,19,1,4
-0.13916016,0.6118164,1.8735352,1,0,86,19,1,4
-0.06640625,1.2993164,2.069336,1,0,87,19,1,4
0.83984375,1.3735352,2.1376953,1,0,88,19,1,4
1.8300781,1.5976562,2.864746,1,0,89,20,1,4
1.9580078,0.82421875,3.2988281,1,0,90,20,1,4
2.7641602,0.2607422,3.4145508,1,0,91,20,1,4
5.5668945,-0.3154297,3.538086,1,0,92,20,1,4
7.571289,-0.81884766,3.6313477,1,0,93,20,1,4
8.339355,0.2861328,2.3549805,1,0,94,20,1,4
5.527832,1.6494141,2.3603516,1,0,95,20,1,4
3.9570312,1.699707,1.75,1,0,96,20,1,4
4.493164,2.2177734,2.147461,1,0,97,20,1,4
4.538086,2.0649414,2.0576172,1,0,98,20,1,4
5.0507812,2.1103516,2.0297852,1,0,99,20,1,4
4.650879,1.8540039,1.8017578,1,0,100,20,1,4
4.642578,1.5356445,1.6953125,1,0,101,20,1,4
4.6401367,1.2475586,1.6503906,1,0,102,20,1,4
4.1552734,0.9248047,1.6708984,1,0,103,20,1,4
3.5234375,0.55371094,1.612793,1,0,104,20,1,4
2.803711,0.3491211,1.5727539,1,0,105,20,1,4
1.9692383,0.35742188,1.4799805,1,0,106,20,1,4
